cid,classification_system,category,subcategory,raw_path,source_tag,fetched_at
5463874,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
5464303,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
5464303,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
6423085,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
6423085,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
6425761,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
6425761,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
6430745,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
6430745,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
6447699,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
6447699,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
9551611,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
9551611,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
9889172,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
9889172,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
9929889,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
9929889,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
9977044,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
9977044,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10036637,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10036637,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10045570,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10045570,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10064061,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10064061,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10226340,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10226340,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10250276,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10251906,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10251906,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10267191,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10267191,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10314851,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10314851,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10359044,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10359044,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10360860,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10360860,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10382701,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10382701,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10453145,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10453145,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10470963,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10470963,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10471670,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10471670,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10472960,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10472960,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
10547208,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
10547208,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
11148955,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
11148955,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
11243002,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
11243002,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
11493740,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
11493740,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
11508377,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
11508377,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
12074193,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
12074193,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
12218309,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
12218309,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
12317881,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
12317881,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
12741858,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
12741858,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
12788251,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
12788252,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
13544015,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
13544015,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
13653606,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
13653606,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
13653679,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
13653679,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
13653684,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
13653684,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
14402357,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
14402357,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
16049783,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
20054882,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
20054882,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
20055090,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
20055090,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
20055107,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
20055107,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
20111961,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
20111961,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
20741615,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
21595398,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
21595398,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
21930924,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
21930924,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
23199082,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
23199082,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
23663870,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
24728635,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
24728635,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
24729233,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
24729233,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
29979100,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
29979100,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
44206133,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
44206133,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
44350070,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
44350070,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
44350080,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
44350080,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
44371939,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
44371939,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
44397500,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
44397500,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
44397540,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
44397540,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
44418307,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
44466638,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
44466638,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
44626619,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
44626619,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
45266826,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
45266826,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
45270396,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
45270396,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
45272116,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
45789647,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
45789647,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
46856354,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
46856354,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
49853406,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
49853406,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
52224389,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
52224389,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
52911279,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
52911279,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
52988259,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
52988259,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
53316366,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
53316366,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
53393997,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
53393997,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
53394099,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
53394099,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
53415330,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
53415330,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
53921933,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
56841530,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
56841530,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
56843046,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
56843046,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
57252245,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
57252245,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
57359308,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
57359308,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
57360686,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
57360686,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
57404063,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
57404063,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
57458928,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
57501498,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
57501498,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
57501499,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
57501499,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
57503791,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
57503791,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
58124325,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
58124325,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
58124399,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
58124399,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
59809191,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
59809191,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
60208608,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
60208608,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
61221992,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
61221992,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
66570720,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
66570720,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
68894304,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
68894304,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
69245309,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
69245309,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
69245534,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
69245534,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
70969900,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
70969900,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
71301472,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
71301472,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
71308187,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
71308187,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
71454236,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
71604304,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
71604304,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
71711119,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
71711119,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
71719125,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
71719125,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
71741532,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
71741532,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
72710774,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
72710774,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
82100418,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
82100418,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
85879908,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
86274158,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
86274158,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
86280430,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
86280430,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
86280478,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
86280478,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
86567422,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
86567422,DEA NFLIS,NFLIS Substances,,hnid:18246386,DEA NFLIS Substances,2026-04-24T17:19:33+00:00
91736720,DEA Controlled Substances,Schedule I,,hnid:4025055,DEA Schedule I,2026-04-24T17:19:33+00:00
