id,supplier_id,supplier_name,country,city,website,description,chemnet_url,address,email,telephone,fax,fetched_at
95,28937,Lonza GmbH,Germany,,www.thomasb2b.com/profile/ENUS/268/291890/255644/lonza-gmbhsvc/serv01128937,,https://www.chemnet.com/GermanySuppliers/28937/Products-Catalog--1.html,,,49-0-202-24538,49-0-202-24538,2026-04-24T17:19:52+00:00
96,28976,Lonza S.p.A.,Italy,,www.thomasb2b.com/profile/ENUS/268/291890/255642/lonza-spasvc/serv01128976,,https://www.chemnet.com/ItalySuppliers/28976/Products-Catalog--1.html,,,3902669991,390266987630,2026-04-24T17:19:52+00:00
97,29025,Lonza Benelux BV,Netherlands,,www.thomasb2b.com/profile/ENUS/268/291890/255643/lonza-benelux-bvsvc/serv01129025,,https://www.chemnet.com/NetherlandsSuppliers/29025/Products-Catalog--1.html,,,31-0-76-542510,31-0-76-542407,2026-04-24T17:19:52+00:00
98,29178,CHEMICAL LAND21,Other Regions,,www.chemicalland21.comsvc/serv01129178,,https://www.chemnet.com/Other-RegionsSuppliers/29178/Products-Catalog--1.html,,,82- 2 -783 - 8063,82 -2 - 3775 - 3073,2026-04-24T17:19:52+00:00
99,29766,chemswap.com,United States,,www.chemswap.comsvc/serv00929766,,https://www.chemnet.com/United-StatesSuppliers/29766/Products-Catalog--1.html,,tbanisch@chemswap.com,203-245-8705,203-245-9366,2026-04-24T17:19:52+00:00
100,30569,"Harcros Organics Inc,",India,,www.harcroschem.comsvc/serv00930569,,https://www.chemnet.com/IndiaSuppliers/30569/Products-Catalog--1.html,,,913-621-7747,913-621-7746,2026-04-24T17:19:52+00:00
101,31748,"RIFA CO.,LTD",South Korea,,www.dyestuff.co.krsvc/serv01231748,,https://www.chemnet.com/South-KoreaSuppliers/31748/Products-Catalog--1.html,"70,Seomuidong 2-ro, Yeongdeungpo-gu, Seoul, Korea",,82-2-2007-5555,82-2-2677-2672,2026-04-24T17:19:52+00:00
102,38778,Aadeetya Chemical Center,India,,www.aadeetyachemv.comsvc38778,,https://www.chemnet.com/IndiaSuppliers/38778/Products-Catalog--1.html,"C-1/12, G.I.D.C. Colony, Opp. Batliboi Co. Ltd, Pandesara, Surat - 394221 Gujarat, INDIA, ,",acc_surat@yahoo.com,+91-261-3215772 +91-261-2891670,+91-261-2891670 +91-261-3215772,2026-04-24T17:19:52+00:00
103,39034,Adiego,United States,,www.adiego.comsvc39034,,https://www.chemnet.com/United-StatesSuppliers/39034/Products-Catalog--1.html,"GRUPO ADIEGO, Ctra Valencia, Km 5,900 - 50410 Cuarte de Huerva, ,",ah@adiego.com,976 504 040,976 503 978,2026-04-24T17:19:52+00:00
104,39293,"ANTEC, INC.",United States,,kyantec.com/cgi-bin/online/storepro.phpsvc39293,,https://www.chemnet.com/United-StatesSuppliers/39293/Products-Catalog--1.html,"Louisville, KY 40203, ,",info@kyantec.com,(502) 636-5176,(502) 635-2352,2026-04-24T17:19:52+00:00
105,39437,Ashok Chem-Pharma International,India,,www.ashokchempharma.comsvc39437,,https://www.chemnet.com/IndiaSuppliers/39437/Products-Catalog--1.html,"11A, Karim Chambers, Fifth Floor,, Mumbai, Maharastra",sales@ashokchempharma.com,+91-22-40627200,+91-22-40627214,2026-04-24T17:19:52+00:00
106,39853,BP Amoco Lima Chemicals,United States,,+1 630 961 7920svc39853,,https://www.chemnet.com/United-StatesSuppliers/39853/Products-Catalog--1.html,"USA, ,",Chem_Americas@bp.com,+1 877 701 2726,+1 630 961 7920,2026-04-24T17:19:52+00:00
107,39874,Banner Chemicals Limited,United Kingdom,,www.bannerchemicals.comsvc39874,,https://www.chemnet.com/United-KingdomSuppliers/39874/Products-Catalog--1.html,"Hampton Court, Tudor Road, Manor Park, Runcorn, Cheshire WA7 1TU, United Kingdom, Cheshire,",info@bannerchemicals.com,44 (0)1928 597 000,44 (0)1928 597 001,2026-04-24T17:19:52+00:00
108,40145,BKM Resources Inc,United States,,www.bkmresources.comsvc40145,,https://www.chemnet.com/United-StatesSuppliers/40145/Products-Catalog--1.html,"Eatontown, NJ 07724, ,",bkmchem@bkmresources.com,732-264-2300,732-264-5527,2026-04-24T17:19:52+00:00
109,40526,"Chisso America, Inc",United States,,www.chissony.comsvc40526,,https://www.chemnet.com/United-StatesSuppliers/40526/Products-Catalog--1.html,"555 Theodore Fremd Avenue, Suite C-206 Rye, NY 10580, ,",info@jncamericany.com,914-921-5400,914-921-8822,2026-04-24T17:19:52+00:00
110,40674,Calsak Chemicals,United States,,www.calsakchemicals.comsvc40674,,https://www.chemnet.com/United-StatesSuppliers/40674/Products-Catalog--1.html,"1225 W. 190TH St. Suite 375 Gardena, CA 90248, ,",ffujiwara@calsak.com,(800) 743-2595,(310) 719-1300,2026-04-24T17:19:52+00:00
111,41498,Dhampure Specialty Sugars Ltd.,India,,www.sugarindia.comsvc41498,,https://www.chemnet.com/IndiaSuppliers/41498/Products-Catalog--1.html,"Village Pallawala, Tehsil-Dhampur,Bijnor District - 246761 Uttar Pradesh - India, ,",info@sugarindia.com,"+91-(11)-23711224, 23713984",+91-(11)-23352591,2026-04-24T17:19:52+00:00
112,41578,Dhampure Sugar Specialties Limited,India,,www.dhampur.comsvc41578,,https://www.chemnet.com/IndiaSuppliers/41578/Products-Catalog--1.html,"241, OKHLA INDUSTRIAL ESTATE, PHASE-III NEW DELHI- 110020, ,",corporateoffice@dhampur.com,"+91-11-30659400, 41612456",+91-11-26935697,2026-04-24T17:19:52+00:00
113,41886,ECSA Italy,Italy,,www.ecsa.itsvc41886,,https://www.chemnet.com/ItalySuppliers/41886/Products-Catalog--1.html,"ECSA Italia SRL Via Lavoratori Autobianchi 1 I-20033 Desio (MB), ,",essenze@ecsa.it,+39 0362 625 421,+39 0362 304 361,2026-04-24T17:19:52+00:00
114,42049,Eastman Chemical Argentina S.R.L.,United States,,www.eastman.comsvc42049,,https://www.chemnet.com/United-StatesSuppliers/42049/Products-Catalog--1.html,"Talcahuano 833, Floor 6, Office A, Capital Federal, Argentina, ,",,(54-11) 4320-6800,(54-11) 4320-6831,2026-04-24T17:19:52+00:00
115,42280,Futura Polyesters Limited,India,,www.futurapolyesters.comsvc42280,,https://www.chemnet.com/IndiaSuppliers/42280/Products-Catalog--1.html,"1, Kamarajar Salai, Manali, Chennai - 600 068, India, ,",futurach@futurapolyesters.com,+91 44 25941313-17 (5 Lines),+91 44 25941054 / 25941566,2026-04-24T17:19:52+00:00
116,42695,"Galbraith Laboratories, Inc.",United States,,www.galbraith.comsvc42695,,https://www.chemnet.com/United-StatesSuppliers/42695/Products-Catalog--1.html,"P.O. Box 51610, Knoxville, Tennessee 37950-1610, USA, ,",labinfo@galbraith.com,+1-(865)-546-1335,+1-(865)-546-7209,2026-04-24T17:19:52+00:00
117,43027,Hexone Interchem Pvt. Ltd,India,,www.hexoneinter.comsvc43027,,https://www.chemnet.com/IndiaSuppliers/43027/Products-Catalog--1.html,"Opp. Katwad Patiya, NH. No. 8, Dalpur, Taluka : Prantij, Dist. : Sabarkantha, Gujarat, India, ,",sales@hexoneinter.com,+91-2770-240486,+91-2770-240487,2026-04-24T17:19:52+00:00
118,43392,Iol Chemicals And Pharmaceuticals Limited,India,,www.iolcp.comsvc43392,,https://www.chemnet.com/IndiaSuppliers/43392/Products-Catalog--1.html,"85, Industrial Area- A Ludhiana - 141 003, Punjab (India), ,",bhupindersingh@iolcp.com,91)-(161)-2225531 / 2225532 / 2225533,91)-(161)-2608784 / 2226929,2026-04-24T17:19:52+00:00
119,43462,"InduMar Products, Inc.",United States,,www.indumar.comsvc43462,,https://www.chemnet.com/United-StatesSuppliers/43462/Products-Catalog--1.html,"3355 West Alabama, Suite 110, Houston, Texas 77098, USA, ,",sales@indumar.com,+1-(713)-977-4100,+1-(713)-977-4164,2026-04-24T17:19:52+00:00
120,43545,Industrias Monfel,Mexico,,www.monfel.comsvc43545,,https://www.chemnet.com/MexicoSuppliers/43545/Products-Catalog--1.html,"Cuautitlán Izcalli, Estado de México, ,",ventas@monfel.com,(55) 5899-0029,(55) 5899-0010?,2026-04-24T17:19:52+00:00
121,44121,"Kitamura Chemicals Co., Ltd.",Japan,,www.kitamura-chem.co.jpsvc44121,,https://www.chemnet.com/JapanSuppliers/44121/Products-Catalog--1.html,"1-8-13 Hirano-machi,Chuo-ku, Osaka, osaka",info@kitamura-chem.co.jp,06-6202-8171,06-6202-3857,2026-04-24T17:19:53+00:00
122,44183,Kemex international,India,,91-22-28878570svc44183,,https://www.chemnet.com/IndiaSuppliers/44183/Products-Catalog--1.html,"Kandivali (E),Mumbai - 400101. INDIA, ,",kemexint@vsnl.net,91- 22-2887 1234 / 65703955,91-22-28878570,2026-04-24T17:19:53+00:00
123,45058,McDaniel Controls,United States,,www.mcdanielcontrols.comsvc45058,,https://www.chemnet.com/United-StatesSuppliers/45058/Products-Catalog--1.html,"Boutte, LA 70039 United States, ,",,504-467-1333,,2026-04-24T17:19:53+00:00
124,45619,NASIK BUSINESS DIRECTORY,India,,svc45619,,https://www.chemnet.com/IndiaSuppliers/45619/Products-Catalog--1.html,"Wagle Industrial Estate, Thane (W) - 400 604, ,",marketing@maharashtradirectory.com,91- 22-2583 8200,,2026-04-24T17:19:53+00:00
125,46154,Prithvi Exports,India,,www.prithviexports.insvc46154,,https://www.chemnet.com/IndiaSuppliers/46154/Products-Catalog--1.html,"A3/29, Vrindavan, Dongre Park Society, Near Rcf Colony, Chembur, Maharashtra-400074, ,",prithviexports@hotmail.com,+91-(22)-25538326,91-22-25532340,2026-04-24T17:19:53+00:00
126,46228,Pallav Chemicals & Solvents Pvt.Ltd.,India,,pallavchemicals.comsvc46228,,https://www.chemnet.com/IndiaSuppliers/46228/Products-Catalog--1.html,"402, Abhishek, Dalia Industrial Estate, Off Link Road, Near Fun Republic, Andheri(west),, ,",info@pallavchemicals.com;pallavchemicals@vsnl.net,91-022-26730084,91-022-26730184,2026-04-24T17:19:53+00:00
127,46389,Pharmco-Aaper,United States,,www.pharmcoaaper.comsvc46389,,https://www.chemnet.com/United-StatesSuppliers/46389/Products-Catalog--1.html,"58 Vale Road, Brookfield, Connecticut 06804 United States, ,",m.smith@pharmcoaaper.com,"+1-(203)-740-5033, 800-243-5360",+1-(203)-740-3481,2026-04-24T17:19:53+00:00
128,46698,PrakashChemicalsPvt.Ltd,India,,www.pciplindia.comsvc46698,,https://www.chemnet.com/IndiaSuppliers/46698/Products-Catalog--1.html,"Induchacha House. Opp. Chhani Octroi Naka, Chhani, Vadodara-390 002. Gujarat. India., Gujarat.,",,91-265-2772788 / 2773789 / 2771642,91-265-2772992,2026-04-24T17:19:53+00:00
129,47597,SU Organic Sciences Private Limited,India,,www.suorganic.comsvc47597,,https://www.chemnet.com/IndiaSuppliers/47597/Products-Catalog--1.html,"Suite # 03, Parshwa Apartment, Plot No. – 112, Seawoods, Sec - 44, Nerul, Navi Mumbai – 400706, Maharashtra. INDIA, Maharashtra,",,+91 22 27725125,+91 22 27725127,2026-04-24T17:19:53+00:00
130,47914,"Sentry Air Systems, Inc",United States,,www.sentryair.comsvc47914,,https://www.chemnet.com/United-StatesSuppliers/47914/Products-Catalog--1.html,"Houston, TX. 77040, ,",sales@sentryair.com,(800) 799- 4609,713) 690- 7872,2026-04-24T17:19:53+00:00
131,48889,TRISTAR INTERMEDIATES,India,,www.tristarintermediates.comsvc48889,,https://www.chemnet.com/IndiaSuppliers/48889/Products-Catalog--1.html,"102 Caroline Terrace,63 Uthalsar,Thane (West) - 400 601, ,",trite@mtnl.net.in,+91- 22 - 25470361 25470371,+91-22-25470434,2026-04-24T17:19:55+00:00
132,51159,Fox Chemicals GmbH,Germany,,www.foxchemicals.comsvc51159,,https://www.chemnet.com/GermanySuppliers/51159/Products-Catalog--1.html,Reetzstrasse 36 76327 Pfinztal GERMANY,,49-7240-927151 / 9449333,49-7240-927150 / 9449334,2026-04-24T17:19:55+00:00
135,20669,Solvochem,Other Regions,,www.solvochem.comsvc/serv02120669,,https://www.chemnet.com/Other-RegionsSuppliers/20669/Products-Catalog--1.html,,,,,2026-04-24T17:19:55+00:00
136,22210,PMC Chemicals,United Kingdom,,www.pmcchemicals.comsvc/serv00222210,,https://www.chemnet.com/United-KingdomSuppliers/22210/Products-Catalog--1.html,"12 Downham Chase Timperley Altrincham Cheshire WA15 7TJ United Kingdom, Cheshire, Cheshire",enquiries@pmcchemicals.com,+44 (0)161 904 0499,+44 (0)161 904 7080,2026-04-24T17:19:55+00:00
137,23317,Dr. Ehrenstorfer GmbH,Germany,,svc/serv00423317,,https://www.chemnet.com/GermanySuppliers/23317/Products-Catalog--1.html,,,+49821906080,+498219060888,2026-04-24T17:19:55+00:00
138,24480,"Chemsolv, Inc.,",United States,,www.chemsolv.comsvc/serv02124480,,https://www.chemnet.com/United-StatesSuppliers/24480/Products-Catalog--1.html,"Headquarters, 1140 Industry Ave. SE, Roanoke, VA",,(540) 427-4000,(540) 427-3207,2026-04-24T17:19:55+00:00
139,24508,ICI India Limited,India,,svc/serv00724508,,https://www.chemnet.com/IndiaSuppliers/24508/Products-Catalog--1.html,"Global Business Park 6th Floor, Tower BGurgaon 122 002 Haryana, India",anil_nath@ici.com,91-124-5065066-68,91-124-2359844,2026-04-24T17:19:55+00:00
140,25623,Algol Finland,Australia,,www.algol.fisvc/serv00925623,,https://www.chemnet.com/AustraliaSuppliers/25623/Products-Catalog--1.html,"Karapellontie 6, 02610 Espoo, ,",info@algol.fi,+358 9 509 91,+358 9 595 006,2026-04-24T17:19:55+00:00
141,25720,Shell Nederland Chemie B.V.,Netherlands,,www.shellchemicals.comsvc/serv00825720,,https://www.chemnet.com/NetherlandsSuppliers/25720/Products-Catalog--1.html,"P. O. Box 3030, 3190 GH HoogvIiet Rt.",,31-10-231-7000,31-10-231-7180,2026-04-24T17:19:55+00:00
142,25772,Domo Caproleuna GmbH,Germany,,www.domo.besvc/serv00825772,,https://www.chemnet.com/GermanySuppliers/25772/Products-Catalog--1.html,"Am Haupttor, Bau 3101",,32 (0)9 241 46 09,49-3461-432220,2026-04-24T17:19:55+00:00
143,25805,Ruhl AG & Co.,Germany,,svc/serv00825805,,https://www.chemnet.com/GermanySuppliers/25805/Products-Catalog--1.html,Hugenottenstra遝 105,,49-6172-7330,49-6172-733276,2026-04-24T17:19:55+00:00
144,25870,Herm. Holterhoff GmbH & Co.,Germany,,www.hoelterhoff.desvc/serv00825870,,https://www.chemnet.com/GermanySuppliers/25870/Products-Catalog--1.html,Remscheider Stra遝 17 b,,49-0212-42091,49-0212-49236,2026-04-24T17:19:55+00:00
145,26177,Aristech Chemical Corporation,United States,,www.aristechchem.comsvc/serv00826177,,https://www.chemnet.com/United-StatesSuppliers/26177/Products-Catalog--1.html,"600 Grant Street, Pittsburgh",,1-412-433-2747,1-412-433-7721,2026-04-24T17:19:55+00:00
146,26658,Phenolchemie Inc.,United States,,www.phenolchemie.comsvc/serv00826658,,https://www.chemnet.com/United-StatesSuppliers/26658/Products-Catalog--1.html,"Five Concourse Parkway, Suite 1400, Atlanta",,1-770-804-6500,1-770-804-6530,2026-04-24T17:19:55+00:00
149,30852,Caspian Chemicals,United States,,www.caspianchemical.comsvc/serv01330852,,https://www.chemnet.com/United-StatesSuppliers/30852/Products-Catalog--1.html,"City Tower 1,Sheikh Zayed Rd.,Dubai, UAE",info@caspianchemical.com,97-14-3310044,97-14-3328790,2026-04-24T17:19:55+00:00
151,50121,"Hangzhou Zyter Biological & Chemical Technology Co., Ltd.",China,,hg/hz50121,,https://www.chemnet.com/ChinaSuppliers/50121/Products-Catalog--1.html,"No.1378, West Wenyi Road, Cangqian, Yuhang, Hangzhou, China, PC 311121",info@zyterpharm.com,+86-18858184290,+86-571-56389150,2026-04-24T17:20:05+00:00
152,28591,Healthy Life Pharma (P) Limited,India,,www.healthypharma.comhg/cus28591,,https://www.chemnet.com/IndiaSuppliers/28591/Products-Catalog--1.html,"401, Richa, B-29, New Andheri Link Road, Andheri (W)",healthylifepharma@yahoo.com,+91-22-32403692/32459914,+91-22-26743607,2026-04-24T17:20:05+00:00
153,11514,Karib KemiPharm,United Kingdom,,www.karibkemipharm.comsvc/serv02411514,,https://www.chemnet.com/United-KingdomSuppliers/11514/Products-Catalog--1.html,"Karib House 63 - 65 Imperial Way, Croydon, Surry ,CR0 4RR ,England",Mail@KaribKemiPharm.com,+44 - 20 - 8688 - 5550,+44 - 20 - 8688 - 8119,2026-04-24T17:20:05+00:00
154,20837,Amstelfarma BV,Netherlands,,www.amstelfarma.nlsvc/serv00420837,,https://www.chemnet.com/NetherlandsSuppliers/20837/Products-Catalog--1.html,"Nijverheidsweg 37, 2102 LK Heemstede P.O. Box 38, 2100 AA Heemstede The Netherlands",info@amstelfarma.nl,+31 - 23 548 40 40,+31 - 23 547 25 22,2026-04-24T17:20:05+00:00
155,29423,Red Cross Drug,United States,,redcrossdrug.comsvc/serv00929423,,https://www.chemnet.com/United-StatesSuppliers/29423/Products-Catalog--1.html,"111 N Main, PO Box 2090",compounds@redcrossdrug.com,405-485-9311,405-485-9312,2026-04-24T17:20:05+00:00
156,15877,"Wujiang New Sunlion Chemical Co.,Ltd.",China,,www.sunlionchem.comAhg/js15877,,https://www.chemnet.com/ChinaSuppliers/15877/Products-Catalog--1.html,"No.90,Traffic North Road, Wujiang District, Suzhou, Jiangsu, China",sunlion@sunlionchem.com,+86-512-63454139,+86-512-63451898,2026-04-24T17:20:13+00:00
158,15772,"Shanghai World-Prospect Industrial Co., Ltd.",China,,www.world-prospect.comhg/sh15772,,https://www.chemnet.com/ChinaSuppliers/15772/Products-Catalog--1.html,"8F, Building 88, No.1199, Qinzhou North Road, Shanghai, China",contact@world-prospect.com,0086-21-54277770,0086-21-54277771 54277772,2026-04-24T17:20:17+00:00
159,15949,ZHUHAI GOLDENCHEM POLYMER INDUSTRIAL CORP,China,,www.zhgoldenchem.comhg/gd15949,,https://www.chemnet.com/ChinaSuppliers/15949/Products-Catalog--1.html,"Rm,312,,3/F office Bldg.,Nanhai Oil Hotel, No.368,Road Shuiwan,Zhuhai China",E-carolina@zhgoldenchem.com,0086-756-332 9497,0086-756-332 9487,2026-04-24T17:20:17+00:00
160,35068,"WiseChem International Co.,Ltd.",China,,www.wisechem.cnhg/db35068,,https://www.chemnet.com/ChinaSuppliers/35068/Products-Catalog--1.html,"Room 1005,Rainbow Building No.23,Renmin Road,Zhongshan District Dalian,China",shengli@wisechem.cn,0086-411-82594468,0086-411-82594368,2026-04-24T17:20:17+00:00
161,52930,"Shanghai Z-CHEM Chemical Co.,Ltd.",China,,www.shzchem.comhg/sh52930,,https://www.chemnet.com/ChinaSuppliers/52930/Products-Catalog--1.html,"Rm409,410 Shanghai ship &shipping research institute no.600 Minsheng Road, Shanghai 200135 China",sales@shzchem.com,021-58851069,021-58851178,2026-04-24T17:20:17+00:00
162,53394,SHANGHAI DOLPHIN IMPORT&EXPORT LTD,China,,www.dolphinchem.cnhg/hz53394,,https://www.chemnet.com/ChinaSuppliers/53394/Products-Catalog--1.html,"Room308, Building 20 North，Hengji Xuhui Center, 1188 Shenhong Road, Minhang District, Shanghai, 201106，P.R.China",lsy01@dolphinchemical.com,86-21-64066660 ext 804,,2026-04-24T17:20:17+00:00
163,5859,Precursor Chemicals,United States,,www.precursorchem.comhg/cus5859,,https://www.chemnet.com/United-StatesSuppliers/5859/Products-Catalog--1.html,"777 Schwab Road, Suite L Hatfield, PA 19440",info@precursorchem.com,+1-215-8555336,+1-215-8555338,2026-04-24T17:20:17+00:00
166,13198,Aastrid International,India,,hg/cus13198,,https://www.chemnet.com/IndiaSuppliers/13198/Products-Catalog--1.html,"247-248, Udyog Bhavan, Sonawala Lane, Goregaon (East),Mumbai: 400 063, INDIA.",aastrid@vsnl.com,+91-22-26858570,+91-22-26859570,2026-04-24T17:20:17+00:00
167,17065,TECHNO PHRAMCHEM,India,,www.technopharmchem.comhg/cus17065,,https://www.chemnet.com/IndiaSuppliers/17065/Products-Catalog--1.html,"101-A, Deep Enclave, Pocket - D, Ashok Vihar, Phase - III, Delhi - 110052 (INDIA)",info@technopharmchem.com,"+91-11-27112184, 27226915","+91-11-27226915, 27242427",2026-04-24T17:20:19+00:00
169,45657,"Nsignia, LLC",United States,,hg/cus45657,,https://www.chemnet.com/United-StatesSuppliers/45657/Products-Catalog--1.html,"Suite 325, 390 Amwell Road, Hillsborough, NJ 08844",info@nsigniallc.com,19084322828/9041802,19089040471,2026-04-24T17:20:19+00:00
170,51064,Alpha Chemika,India,,hg/cus51064,,https://www.chemnet.com/IndiaSuppliers/51064/Products-Catalog--1.html,"Mohid Heights Unit no 5, 4th Floor, Lokhandwala RTO Road, off Four Bunglows, opp Versova Tel Exchange Andheri (W), Mumbai - 400 053 INDIA.",info@alphalabchem.com,+91 22 65218147 / +91 22 40165752,+91 22 26317055,2026-04-24T17:20:19+00:00
171,51294,Chemiplus Corporation,Japan,,www.chemiplus.comhg/cus51294,,https://www.chemnet.com/JapanSuppliers/51294/Products-Catalog--1.html,"Suite 514 AIOS Gotanda 1-10-7 Higashi-gotanda, Shinagawa-ku 141-0022 Tokyo JAPAN",okazaki@chemiplus.com,81334409015,81334409016,2026-04-24T17:20:19+00:00
172,51509,ChemStep,France,,www.chemstep.comhg/cus51509,,https://www.chemnet.com/FranceSuppliers/51509/Products-Catalog--1.html,"20 Avenue Victor Hugo 33 560 Carbon Blanc - FRANCE, Victor Hugo, Carbon Blanc",info@chemstep.com,+33556405186,+33524842817,2026-04-24T17:20:19+00:00
173,4261,BHAGERIA DYE CHEM LIMITED,India,,www.bhageriagroup.comsvc4261,,https://www.chemnet.com/IndiaSuppliers/4261/Products-Catalog--1.html,"A/101, Virwani Industrial Estate,W.E. Highway, Goregaon (E)Mumbai - 400 063. India.",info@bhageriagroup.com,"+91-22-28760936, 28748394",+91-22-28748389,2026-04-24T17:20:19+00:00
